,Date,ES_Index
133,2000-08-03,101.44706920333518
134,2000-08-04,102.15848794005433
135,2000-08-07,103.16503672039059
136,2000-08-08,103.5471524610738
137,2000-08-09,102.80093944552821
138,2000-08-10,102.33245933418654
139,2000-08-11,102.62696805139603
140,2000-08-14,103.98083829358909
141,2000-08-15,103.75529680762486
142,2000-08-16,103.5297553216606
143,2000-08-17,104.36233270786468
144,2000-08-18,104.17158550072688
145,2000-08-21,104.58787419382891
146,2000-08-22,104.64006561206858
147,2000-08-23,104.83081281920639
148,2000-08-24,105.17813428106315
149,2000-08-25,105.05635430517061
150,2000-08-28,105.4210729064406
151,2000-08-29,105.38627862761419
152,2000-08-30,104.36233270786471
153,2000-08-31,105.59442297416521
154,2000-09-01,105.73360008947097
155,2000-09-04,105.97653871484842
156,2000-09-05,104.96998993451217
157,2000-09-06,103.70310538938521
158,2000-09-07,104.55805052626341
159,2000-09-08,103.87397015147933
160,2000-09-11,103.53224062729107
161,2000-09-12,102.84816025250699
162,2000-09-13,103.08737091943875
163,2000-09-14,102.76303853466374
164,2000-09-15,101.44644787692758
165,2000-09-18,100.33551626011199
166,2000-09-19,101.10471835273933
167,2000-09-20,100.45481093037405
168,2000-09-21,100.48898388279287
169,2000-09-22,100.42063797795522
170,2000-09-25,99.90804369167286
171,2000-09-26,98.6771960781876
172,2000-09-27,98.9505796975382
173,2000-09-28,100.93385359064521
174,2000-09-29,99.41222521839615
175,2000-10-02,99.58308998049026
176,2000-10-03,98.57405589452354
177,2000-10-04,99.17239322505677
178,2000-10-05,99.56569284107705
179,2000-10-06,97.56564313496443
180,2000-10-09,96.86478694717474
181,2000-10-10,95.12072372099951
182,2000-10-11,94.28317572353451
183,2000-10-12,91.94139649323367
184,2000-10-13,94.74482124439245
185,2000-10-16,95.15489667341834
186,2000-10-17,92.98771016365728
187,2000-10-18,92.50866750338615
188,2000-10-19,95.8048040957836
189,2000-10-20,96.48888447056767
190,2000-10-23,96.91635703900675
191,2000-10-24,95.94149590545888
192,2000-10-25,93.95822201235187
193,2000-10-26,93.77058143725215
194,2000-10-27,95.80480409578357
195,2000-10-30,96.50255365153518
196,2000-10-31,98.48893417668026
197,2000-11-01,97.92476979856585
198,2000-11-02,98.12980751307879
199,2000-11-03,98.21555055732965
200,2000-11-06,98.91640674511935
201,2000-11-07,98.74554198302523
202,2000-11-08,96.64235209324855
203,2000-11-09,95.95889304487206
204,2000-11-10,93.85570315509536
205,2000-11-13,92.9156363003739
206,2000-11-14,95.36055571433883
207,2000-11-15,95.56559342885178
208,2000-11-16,94.31734867595331
209,2000-11-17,93.71901134542007
210,2000-11-20,92.11226125532777
211,2000-11-21,92.71059858586098
212,2000-11-22,90.47071688640898
213,2000-11-23,90.88141364184249
214,2000-11-24,92.07808830290892
215,2000-11-27,92.91563630037392
216,2000-11-28,91.53069973780013
217,2000-11-29,91.30888621028159
218,2000-11-30,90.36819802915252
219,2000-12-01,90.29985212431487
220,2000-12-04,90.98393249909897
221,2000-12-05,93.97561915176507
222,2000-12-06,92.5906825891913
223,2000-12-07,91.41140506753807
224,2000-12-08,91.4791296459681
225,2000-12-11,94.545375467548
226,2000-12-12,94.29249561964869
227,2000-12-13,92.84356243709058
228,2000-12-14,91.51268127197929
229,2000-12-15,89.35605731114772
230,2000-12-18,90.73788724168342
231,2000-12-19,88.81736731574553
232,2000-12-20,86.2227082375454
233,2000-12-21,86.7955711853664
234,2000-12-22,89.40700607657213
235,2000-12-25,89.40700607657213
236,2000-12-26,90.09729971543237
237,2000-12-27,91.00692157618069
238,2000-12-28,91.19269817205758
239,2000-12-29,89.96247188497993
240,2001-01-01,89.96247188497993
241,2001-01-02,87.58714102866789
242,2001-01-03,91.5965603370073
243,2001-01-04,90.85531793272264
244,2001-01-05,87.90712412858957
245,2001-01-08,88.24450436792452
246,2001-01-09,88.24450436792452
247,2001-01-10,89.42378188957774
248,2001-01-11,89.92892025896869
249,2001-01-12,89.64248878505819
250,2001-01-15,89.72698917649382
251,2001-01-16,89.99664483739873
252,2001-01-17,90.41728281535407
253,2001-01-18,91.37785344152682
254,2001-01-19,90.87271507213583
255,2001-01-22,91.54623289799048
256,2001-01-23,92.05199259378905
257,2001-01-24,92.33842406769958
258,2001-01-25,91.95071638934783
259,2001-01-26,91.86621599791218
260,2001-01-29,92.32102692828634
261,2001-01-30,93.12999391100107
262,2001-01-31,92.52357933716885
263,2001-02-01,93.16354553701225
264,2001-02-02,91.19269817205755
265,2001-02-05,91.78233693288416
266,2001-02-06,91.39462925453242
267,2001-02-07,90.93981832415825
268,2001-02-08,89.9624718849799
269,2001-02-09,89.05285002423156
270,2001-02-12,89.86181700694627
271,2001-02-13,89.35605731114768
272,2001-02-14,88.93479800678472
273,2001-02-15,89.82764405452744
274,2001-02-16,87.97484870701959
275,2001-02-19,87.94129708100839
276,2001-02-20,86.6104159158971
277,2001-02-21,84.67249885054599
278,2001-02-22,84.74022342897601
279,2001-02-23,84.06608427671377
280,2001-02-26,85.81822474618801
281,2001-02-27,85.1782585463446
282,2001-02-28,83.69577373777524
283,2001-03-01,83.79642861580888
284,2001-03-02,83.24096280740109
285,2001-03-05,83.8138257552221
286,2001-03-06,84.70667180296482
287,2001-03-07,85.2621376113726
288,2001-03-08,85.329240863395
289,2001-03-09,82.96136592397434
290,2001-03-12,79.46019161706396
291,2001-03-13,80.66059423657607
292,2001-03-14,78.74380226908387
293,2001-03-15,79.01035129795072
294,2001-03-16,77.47629639754935
295,2001-03-19,78.72702645607829
296,2001-03-20,76.85931927478768
297,2001-03-21,75.49240117803474
298,2001-03-22,74.65858113901544
299,2001-03-23,76.92642252681009
300,2001-03-26,77.8267244914442
301,2001-03-27,79.36015806543797
302,2001-03-28,77.32655673331415
303,2001-03-29,77.45952058454377
304,2001-03-30,77.97646415567941
305,2001-04-02,76.70957961055247
306,2001-04-03,73.92541597802978
307,2001-04-04,74.1919650068966
308,2001-04-05,77.02645607843613
309,2001-04-06,76.04289637518163
310,2001-04-09,76.70957961055247
311,2001-04-10,78.15975544592582
312,2001-04-11,78.24363451095384
313,2001-04-12,79.51051905608078
314,2001-04-13,79.51051905608078
315,2001-04-16,78.8270600077043
316,2001-04-17,79.72736197233841
317,2001-04-18,83.11172691461721
318,2001-04-19,83.94554695363648
319,2001-04-20,83.41182756949522
320,2001-04-23,81.76096330446224
321,2001-04-24,81.12783169510259
322,2001-04-25,82.16109751096629
323,2001-04-26,82.72836852111877
324,2001-04-27,83.9287711406309
325,2001-04-30,83.64544629875847
326,2001-05-01,84.84584891827059
327,2001-05-02,84.76196985324258
328,2001-05-03,83.64544629875846
329,2001-05-04,84.9123308438854
330,2001-05-07,84.26180209511253
331,2001-05-08,84.26180209511253
332,2001-05-09,83.87844370161407
333,2001-05-10,84.12883824388291
334,2001-05-11,83.47830949511003
335,2001-05-14,83.49508530811562
336,2001-05-15,83.86166788860847
337,2001-05-16,85.92944217315112
338,2001-05-17,86.12950927640314
339,2001-05-18,86.39605830526996
340,2001-05-21,87.6629428503969
341,2001-05-22,87.5467548121729
342,2001-05-23,86.06240602438073
343,2001-05-24,86.32957637965517
344,2001-05-25,85.29568923738384
345,2001-05-28,85.54608377965268
346,2001-05-29,84.59545437600177
347,2001-05-30,83.36150013047843
348,2001-05-31,83.86166788860848
349,2001-06-01,84.36183564673853
350,2001-06-04,84.64578181501857
351,2001-06-05,85.66227181787667
352,2001-06-06,84.9620369564946
353,2001-06-07,85.1279311073278
354,2001-06-08,84.44944267021225
355,2001-06-11,83.7547997464987
356,2001-06-12,83.63923303468233
357,2001-06-13,82.878108185354
358,2001-06-14,80.91036745243736
359,2001-06-15,81.10857057646655
360,2001-06-18,80.69538851540258
361,2001-06-19,80.97622805164455
362,2001-06-20,81.32354951350132
363,2001-06-21,82.23317137424965
364,2001-06-22,81.70380127496169
365,2001-06-25,80.94329775204095
366,2001-06-26,80.74447330160416
367,2001-06-27,80.64568240279338
368,2001-06-28,81.17505250208133
369,2001-06-29,81.48571570588882
370,2001-07-02,82.42516123420266
371,2001-07-03,82.40527878915898
372,2001-07-04,81.90262572539848
373,2001-07-05,80.86376797186624
374,2001-07-06,78.9786636511624
375,2001-07-09,79.40489356678626
376,2001-07-10,78.49527170603793
377,2001-07-11,78.41263529382513
378,2001-07-12,80.3312912405402
379,2001-07-13,81.0588644638573
380,2001-07-16,80.0833820039018
381,2001-07-17,80.74447330160413
382,2001-07-18,80.19894871571817
383,2001-07-19,80.91036745243733
384,2001-07-20,80.38099735314937
385,2001-07-23,78.85936898090029
386,2001-07-24,77.94974712015195
387,2001-07-25,78.8264386812967
388,2001-07-26,79.75221502864301
389,2001-07-27,80.03367589129259
390,2001-07-30,80.03367589129259
391,2001-07-31,80.39715183974737
392,2001-08-01,80.81095522721893
393,2001-08-02,81.1085705764665
394,2001-08-03,80.71154300200052
395,2001-08-06,79.58694220421744
396,2001-08-07,79.90133336647062
397,2001-08-08,78.42941110683074
398,2001-08-09,78.57790811825072
399,2001-08-10,78.80966286829111
400,2001-08-13,78.89229928050389
401,2001-08-14,78.87614479390591
402,2001-08-15,78.11501994457757
403,2001-08-16,78.37970499422154
404,2001-08-17,77.10598585861084
405,2001-08-20,77.7844742957264
406,2001-08-21,76.49397934711008
407,2001-08-22,77.22217389683483
408,2001-08-23,76.97364333378884
409,2001-08-24,78.56175363165273
410,2001-08-27,78.09824413157196
411,2001-08-28,76.98047792427262
412,2001-08-29,76.23923551998794
413,2001-08-30,74.70766592521704
414,2001-08-31,75.08853901308503
415,2001-09-03,75.03883290047582
416,2001-09-04,74.82385396344104
417,2001-09-05,74.98912678786664
418,2001-09-06,73.0046102419444
419,2001-09-07,71.6644091807189
420,2001-09-10,72.49139462925443
421,2001-09-11,71.04370409951153
422,2001-09-12,71.04370409951153
423,2001-09-13,72.49139462925442
424,2001-09-14,72.49139462925442
425,2001-09-17,68.64165620767201
426,2001-09-18,68.41114411044687
427,2001-09-19,66.9143687945024
428,2001-09-20,64.77514197308402
429,2001-09-21,64.03514222161458
430,2001-09-24,66.30546891503973
431,2001-09-25,67.01253836690556
432,2001-09-26,66.76587178308242
433,2001-09-27,67.29275657673992
434,2001-09-28,68.69074099387362
435,2001-10-01,68.65843202067762
436,2001-10-02,69.46429237135425
437,2001-10-03,70.7150224298832
438,2001-10-04,70.7150224298832
439,2001-10-05,70.53359511885964
440,2001-10-08,70.10612255042052
441,2001-10-09,69.727734768183
442,2001-10-10,71.29037068333469
443,2001-10-11,72.37644924384564
444,2001-10-12,71.99806146160812
445,2001-10-15,71.89927056279734
446,2001-10-16,72.36029475724764
447,2001-10-17,70.81319200228636
448,2001-10-18,70.61623153107242
449,2001-10-19,70.58330123146882
450,2001-10-22,71.96513116200452
451,2001-10-23,71.61967367937059
452,2001-10-24,71.40593739515104
453,2001-10-25,72.5740310414672
454,2001-10-26,72.524324928858
455,2001-10-29,70.6162315310724
456,2001-10-30,69.71095895517739
457,2001-10-31,69.80974985398817
458,2001-11-01,71.20835559752948
459,2001-11-02,71.70168876517577
460,2001-11-05,72.63989164067438
461,2001-11-06,73.77505498738695
462,2001-11-07,73.67626408857618
463,2001-11-08,73.93970648540493
464,2001-11-09,73.93970648540493
465,2001-11-12,73.49545810396022
466,2001-11-13,75.14073043132467
467,2001-11-14,75.25567581673344
468,2001-11-15,75.37124252854983
469,2001-11-16,75.0251637195083
470,2001-11-19,75.9465907820013
471,2001-11-20,75.30538192934266
472,2001-11-21,74.82820324829434
473,2001-11-22,75.0580940191119
474,2001-11-23,75.86457569619614
475,2001-11-26,76.0292271942141
476,2001-11-27,75.71670001118378
477,2001-11-28,74.31809426764244
478,2001-11-29,75.32153641594064
479,2001-11-30,75.0251637195083
480,2001-12-03,74.33424875424045
481,2001-12-04,75.53527270016019
482,2001-12-05,76.91772395710352
483,2001-12-06,76.90094814409791
484,2001-12-07,76.37468467684802
485,2001-12-10,74.97607893330672
486,2001-12-11,74.79527294869077
487,2001-12-12,74.89406384750154
488,2001-12-13,73.43084015756827
489,2001-12-14,74.05589452362894
490,2001-12-17,74.81142743528875
491,2001-12-18,75.32091508953303
492,2001-12-19,75.81424825717933
493,2001-12-20,75.0910243187155
494,2001-12-21,75.501721074149
495,2001-12-24,75.41659935630574
496,2001-12-25,75.41659935630574
497,2001-12-26,75.79747244417374
498,2001-12-27,76.22494501261282
499,2001-12-28,76.20879052601482
500,2001-12-31,75.54769922831251
501,2002-01-01,75.54769922831251
502,2002-01-02,75.8633330433809
503,2002-01-03,76.68534788065551
504,2002-01-04,77.26069613410698
505,2002-01-07,76.70150236725351
506,2002-01-08,76.47161159643596
507,2002-01-09,75.8962633429845
508,2002-01-10,76.19201471300923
509,2002-01-11,75.45263628794741
510,2002-01-14,74.95930312030113
511,2002-01-15,75.53465137375261
512,2002-01-16,74.02296422402536
513,2002-01-17,74.56538217787323
514,2002-01-18,74.2199246952393
515,2002-01-21,74.2199246952393
516,2002-01-22,73.71354367303312
517,2002-01-23,74.2199246952393
518,2002-01-24,74.49952157866603
519,2002-01-25,74.49952157866603
520,2002-01-28,74.64739726367841
521,2002-01-29,72.34662557628016
522,2002-01-30,73.33267058516513
523,2002-01-31,74.3187155940501
524,2002-02-01,73.8583127260074
525,2002-02-04,72.00116809364621
526,2002-02-05,71.59047133821272
527,2002-02-06,71.2120835559752
528,2002-02-07,70.80138680054169
529,2002-02-08,72.08318317945141
530,2002-02-11,72.98721310253119
531,2002-02-12,72.80640711791523
532,2002-02-13,73.54640686938467
533,2002-02-14,73.41468567097029
534,2002-02-15,72.62560113329928
535,2002-02-18,72.62560113329928
536,2002-02-19,71.2450138555788
537,2002-02-20,72.37955587588375
538,2002-02-21,70.93310799895609
539,2002-02-22,71.7712773228287
540,2002-02-25,72.93812831632962
541,2002-02-26,72.83933741751883
542,2002-02-27,73.06922818833638
543,2002-02-28,72.77347681831165
544,2002-03-01,74.44981546605686
545,2002-03-04,75.71545735836857
546,2002-03-05,75.53465137375261
547,2002-03-06,76.42252681023442
548,2002-03-07,76.20879052601485
549,2002-03-08,76.50392056963197
550,2002-03-11,76.66795074124234
551,2002-03-12,76.7002597144383
552,2002-03-13,75.89688466939212
553,2002-03-14,75.78256061039099
554,2002-03-15,76.52007505622994
555,2002-03-18,76.55300535583352
556,2002-03-19,77.012165571061
557,2002-03-20,75.56944565257902
558,2002-03-21,75.60175462577499
559,2002-03-22,75.38863966796305
560,2002-03-25,74.4870950505137
561,2002-03-26,74.8971704795396
562,2002-03-27,75.09350962434593
563,2002-03-28,75.37248518136505
564,2002-03-29,75.37248518136505
565,2002-04-01,75.06057932474233
566,2002-04-02,74.63434940911847
567,2002-04-03,74.12610440768943
568,2002-04-04,73.8309743640723
569,2002-04-05,73.81481987747432
570,2002-04-08,73.94591974948109
571,2002-04-09,73.48675953425362
572,2002-04-10,74.24104979309821
573,2002-04-11,72.40503025859594
574,2002-04-12,72.929429746623
575,2002-04-15,72.42118474519394
576,2002-04-16,74.09379543449347
577,2002-04-17,73.97885004908471
578,2002-04-18,73.650789705864
579,2002-04-19,73.89683496327952
580,2002-04-22,72.68338448920748
581,2002-04-23,72.35532414598677
582,2002-04-24,71.60103388714221
583,2002-04-25,71.6507399997514
584,2002-04-26,70.30618965367259
585,2002-04-29,69.84702943844513
586,2002-04-30,70.65040448349129
587,2002-05-01,71.38791892933027
588,2002-05-02,71.12571918531674
589,2002-05-03,70.37142892647216
590,2002-05-06,68.97779379419178
591,2002-05-07,68.69943956358027
592,2002-05-08,71.2568190573235
593,2002-05-09,70.43728952567935
594,2002-05-10,69.12566947920412
595,2002-05-13,70.53545909808251
596,2002-05-14,72.04403961577167
597,2002-05-15,71.78183987175814
598,2002-05-16,72.07696991537524
599,2002-05-17,72.48642401799351
600,2002-05-20,71.71597927255094
601,2002-05-21,71.02754961291356
602,2002-05-22,71.1586494849203
603,2002-05-23,71.94587004336847
604,2002-05-24,70.99461931330995
605,2002-05-27,71.1915797845239
606,2002-05-28,70.60131969728967
607,2002-05-29,70.02721409665342
608,2002-05-30,69.89611422464667
609,2002-05-31,70.01105961005544
610,2002-06-03,68.12533396294398
611,2002-06-04,68.30551862115233
612,2002-06-05,68.89577870838656
613,2002-06-06,67.51891938911179
614,2002-06-07,67.4369043033066
615,2002-06-10,67.68294956072214
616,2002-06-11,66.51858387285166
617,2002-06-12,66.91188348887195
618,2002-06-13,66.28993575484937
619,2002-06-14,66.17499036944058
620,2002-06-17,67.91097635231684
621,2002-06-18,68.48446062654546
622,2002-06-19,66.84664421607238
623,2002-06-20,66.02773601083585
624,2002-06-21,64.99571284778737
625,2002-06-24,65.32315186460048
626,2002-06-25,63.84874429933013
627,2002-06-26,63.86552011233574
628,2002-06-27,64.99571284778737
629,2002-06-28,64.86461297578062
630,2002-07-01,63.52130528251704
631,2002-07-02,62.07982801685029
632,2002-07-03,62.45697314627259
633,2002-07-04,62.407888360071006
634,2002-07-05,64.9298522485802
635,2002-07-08,64.09478955674567
636,2002-07-09,62.50605793247418
637,2002-07-10,60.212742161967306
638,2002-07-11,60.73652032358673
639,2002-07-12,60.09779677655853
640,2002-07-15,60.310911734370464
641,2002-07-16,59.18071899891883
642,2002-07-17,59.295664384327594
643,2002-07-18,57.36271793023741
644,2002-07-19,55.29867160414046
645,2002-07-22,53.70993997986897
646,2002-07-23,52.20260211499503
647,2002-07-24,55.29867160414046
648,2002-07-25,54.823978228722616
649,2002-07-26,55.93739515116866
650,2002-07-29,58.55814993848863
651,2002-07-30,59.32797335752359
652,2002-07-31,59.72127297354387
653,2002-08-01,57.91942639146044
654,2002-08-02,56.67490959700764
655,2002-08-05,54.64379357051429
656,2002-08-06,56.412709852994126
657,2002-08-07,57.3950269034334
658,2002-08-08,59.344749170529184
659,2002-08-09,59.47584904253594
660,2002-08-12,59.131634212717245
661,2002-08-13,58.0014414772656
662,2002-08-14,60.146881562760115
663,2002-08-15,60.96641109440427
664,2002-08-16,60.80238092279392
665,2002-08-19,62.17799758925347
666,2002-08-20,61.57220434182887
667,2002-08-21,62.39111254706541
668,2002-08-22,62.96459682129404
669,2002-08-23,61.65421942763406
670,2002-08-26,62.07982801685033
671,2002-08-27,61.359089384016954
672,2002-08-28,60.04871199035697
673,2002-08-29,60.016403017161004
674,2002-08-30,60.016403017161004
675,2002-09-02,59.52493382873756
676,2002-09-03,57.50997228884219
677,2002-09-04,58.29595019447515
678,2002-09-05,57.87034160525888
679,2002-09-06,58.60723472469025
680,2002-09-09,59.00053434071053
681,2002-09-10,59.6883426739403
682,2002-09-11,59.36090365712721
683,2002-09-12,58.26364122127916
684,2002-09-13,58.39474109328593
685,2002-09-16,58.50906515228708
686,2002-09-17,57.1657574590235
687,2002-09-18,56.592894511202495
688,2002-09-19,55.15141724553575
689,2002-09-20,55.18372621873172
690,2002-09-23,54.67610254371029
691,2002-09-24,53.77517925266858
692,2002-09-25,55.11848694593217
693,2002-09-26,55.986479937370284
694,2002-09-27,54.07030929628569
695,2002-09-30,53.3986554496539
696,2002-10-01,55.95417096417429
697,2002-10-02,54.413902799696764
698,2002-10-03,53.75902476607058
699,2002-10-04,52.792862202229294
700,2002-10-07,51.66204814037004
701,2002-10-08,52.48157767201419
702,2002-10-09,50.95808532054227
703,2002-10-10,52.579747244417355
704,2002-10-11,54.93830228772381
705,2002-10-14,55.13464143253014
706,2002-10-15,57.837411305655294
707,2002-10-16,56.49472493879934
708,2002-10-17,57.59198737464738
709,2002-10-18,57.87034160525889
710,2002-10-21,58.88558895530177
711,2002-10-22,58.410895579883935
712,2002-10-23,58.853279982105796
713,2002-10-24,57.69015694705056
714,2002-10-25,58.885588955301785
715,2002-10-28,58.42705006648193
716,2002-10-29,57.75539621985014
717,2002-10-30,58.295950194475175
718,2002-10-31,58.01759596386367
719,2002-11-01,58.869434468703794
720,2002-11-04,59.45907322953041
721,2002-11-05,59.88530314515429
722,2002-11-06,60.65512656418925
723,2002-11-07,59.13163421271733
724,2002-11-08,58.410895579883956
725,2002-11-11,57.509972288842235
726,2002-11-12,57.96851117766209
727,2002-11-13,58.03437177686928
728,2002-11-14,59.13163421271732
729,2002-11-15,59.557242801933576
730,2002-11-18,58.96760404110696
731,2002-11-19,58.8365041691002
732,2002-11-20,60.196587675369386
733,2002-11-21,61.29385011121743
734,2002-11-22,60.85146570899557
735,2002-11-25,60.916704981795135
736,2002-11-26,59.721272973543925
737,2002-11-27,61.45725895642017
738,2002-11-28,61.55604985523095
739,2002-11-29,61.32678041082102
740,2002-12-02,61.27707429821183
741,2002-12-03,60.524026692182474
742,2002-12-04,60.21274216196737
743,2002-12-05,59.524933828737595
744,2002-12-06,59.868527332148666
745,2002-12-09,58.27979570787718
746,2002-12-10,59.09870391311372
747,2002-12-11,59.115479726119325
748,2002-12-12,59.09870391311372
749,2002-12-13,58.147453183055184
750,2002-12-16,59.65665502715196
751,2002-12-17,59.16456451232091
752,2002-12-18,58.47551352627589
753,2002-12-19,58.03312912405403
754,2002-12-20,58.82034968250222
755,2002-12-23,58.8365041691002
756,2002-12-24,58.47551352627589
757,2002-12-25,58.47551352627589
758,2002-12-26,58.42642874007431
759,2002-12-27,57.18004796639866
760,2002-12-30,57.557193095820956
761,2002-12-31,57.65598399463174
762,2003-01-01,57.65598399463174
763,2003-01-02,59.524933828737595
764,2003-01-03,59.68896400034793
765,2003-01-06,60.77131460241323
766,2003-01-07,60.59112994420488
767,2003-01-08,59.68896400034793
768,2003-01-09,60.656369217004446
769,2003-01-10,60.77131460241322
770,2003-01-13,60.77131460241322
771,2003-01-14,60.95149926062157
772,2003-01-15,60.41094528599653
773,2003-01-16,60.11519391597181
774,2003-01-17,59.229803785120474
775,2003-01-20,59.27888857132205
776,2003-01-21,58.27917438146956
777,2003-01-22,57.557193095820956
778,2003-01-23,57.91818373864525
779,2003-01-24,56.42575770755407
780,2003-01-27,55.57329787630631
781,2003-01-28,56.04861257813178
782,2003-01-29,56.45868800715766
783,2003-01-30,55.097983174480866
784,2003-01-31,56.0653883911374
785,2003-02-03,56.31143364855292
786,2003-02-04,55.70439774831309
787,2003-02-05,55.39311321809799
788,2003-02-06,55.130292147676855
789,2003-02-07,54.474792787643054
790,2003-02-10,54.83516210405974
791,2003-02-11,54.42508667503386
792,2003-02-12,53.57262684378611
793,2003-02-13,53.72050252879848
794,2003-02-14,54.90102270326693
795,2003-02-17,55.179376933878444
796,2003-02-18,55.852273433325465
797,2003-02-19,55.54036757670274
798,2003-02-20,55.015968088675706
799,2003-02-21,55.57329787630634
800,2003-02-24,54.605892659649825
801,2003-02-25,55.08120736147527
802,2003-02-26,54.2939868030271
803,2003-02-27,54.97930983062642
804,2003-02-28,55.16322244728046
805,2003-03-03,54.80223180445615
806,2003-03-04,53.93361748661041
807,2003-03-05,54.40893218843586
808,2003-03-06,53.90068718700681
809,2003-03-07,54.34307158922868
810,2003-03-10,52.98236675655188
811,2003-03-11,52.490276241720814
812,2003-03-12,52.851266884545126
813,2003-03-13,54.67423856448747
814,2003-03-14,54.72332335068904
815,2003-03-17,56.563070843637
816,2003-03-18,56.907906999863314
817,2003-03-19,57.334758241894804
818,2003-03-20,57.46585811390157
819,2003-03-21,58.68179389360407
820,2003-03-24,56.72710101524735
821,2003-03-25,57.3018279422912
822,2003-03-26,57.022852385272074
